date,open,high,low,close,shares_traded,turnover_cr,Date,Title,movement,target,sentiment_score,prediction,prediction_binary
2025-06-18,24788.35,24947.55,24750.45,24812.05,237599011.0,22044.05,2025-06-18,"['Defence rally riding on structural tailwinds, not just conflict sentiment, say analysts', ""Sensex falls 400 pts from day's high, Nifty below 24,850: 3 reasons behind market decline"", 'Adani Ports shares drop 2%, extend losses for 6th session amid Israel-Iran conflict', 'IT shares snap three-day gaining streak ahead of US Fed meet; Coforge, TCS, others fall up to 1.5%', ""Sensex surges 550 pts from day's low, Nifty above 24,850: Fresh FII buying among key factors behind market rise"", ""Trent stock jumps 2%, emerges as one of top Nifty gainers on bullish brokerage calls: Here's what analysts say"", 'Retail investors bet big on turnaround stories in hopes of a jackpot', 'Indian pharma companies sit on record cash pile, set sights on acquisitions', ""DLF's Rs 11,000-crore luxury project Privana North in Gurugram sells out in a week"", 'Trade Spotlight: How should you trade PB Fintech, Persistent Systems, Zensar Technologies, SBI Life Insurance, Supreme Industries, and others on June 18?', ""DMart shares rise 3.5% after firm announces new store opening in Agra; here's what Morgan Stanley says"", ""Avenue Supermarts-DMart Shares Surge 2.22% in Today's Trading Session"", 'Stocks to Watch Today: Urgo Capital, Delhivery, SML Isuzu, Hindustan Zinc, Bharat Forge, Polycab, RailTel Corporation in focus on 18 June', ""Hind Copper, Hindalco, Nalco shares rise despite overall weakness in metals: Here's why"", 'CCI nod impact: Mahindra & Mahindra, Delhivery shares rise up to 2%', 'Avenue Supermarts shares surge 3.40% amid high trading volume', 'Vedanta Sells 1.6% Equity Stake in Hindustan Zinc for Rs 3,028 Cr to Cut Debt', 'Alkem Labs Appoints Diwakar Gupta as Independent Director', 'Pidilite Details Dividend Tax Rules, Declares Deadline for Forms, Record Date for Shareholder Eligibility', 'Neutral Voltas; target of Rs 1350: Motilal Oswal', 'Neutral Hindustan Zinc; target of Rs 480: Motilal Oswal', 'Vodafone Idea Standalone March 2025 Net Sales at Rs 10,879.50 crore, up 3.89% Y-o-Y', ""Abbott to distribute MSD's diabetes drug and its combinations in India"", 'Buy Voltas; target of Rs 1450: Emkay Global Financial', 'Vedanta declares first interim dividend of Rs 7 per share for FY26, confirms selling 1.6% stake in Hindustan Zinc', ""Max Healthcare Institute shares decline 2.02% in today's session"", 'Glenmark: USFDA Issues 5 Procedural Observations for Monroe Unit', 'Vedanta Declares ?7/Share Interim Dividend for FY26, Fixes Record Date for Shareholder Eligibility', 'SJVN Standalone March 2025 Net Sales at Rs 445.99 crore, down 3.4% Y-o-Y', 'RailTel Corporation shares gains on LoI worth Rs 44 crore', ""Hindustan Zinc share price falls nearly 6% in today's trading session, stock among top midcap losers"", ""One 97 Communications Paytm Shares Rise by Over 2% in Today's Session"", 'DLF Sells Out Privana North for ?11,000 Cr in a Week', 'Renaissance Standalone March 2025 Net Sales at Rs 348.94 crore, up 0.97% Y-o-Y']",23.700000000000728,1,22,UP,1
2025-06-17,24977.85,24982.05,24813.7,24853.4,242415740.0,21818.05,2025-06-17,"[""Sun Pharmaceutical Industries Stock Falls 2.02% in Today's Trading Session"", 'Indian Oil to supply LNG to NTPC\x92s upcoming 50 MW power plant in Andaman & Nicobar', 'Indian drugmakers gearing up to target global weight-loss market as semaglutide patents begin to expire in 2026', 'Bharat Electronics Stock Hits 52-Week High on BSE Amidst Bullish Sentiment', ""NHPC drops plan to buy PSU peers' stake in PTC India, says report"", 'Steel Secretary says FY26 imports will be half of last year, helped by safeguard duty', ""Pharma stocks sharply tumble as Donald Trump says 'pharma tariffs coming very soon'; Granules, Lupin, Laurus Labs fall up to 4%"", 'Trade Spotlight: How should you trade Biocon, Swiggy, Kotak Mahindra Bank, Apollo Hospitals, SJS Enterprises, TCS, Oberoi Realty, and others on June 17?', 'Stocks to Watch Today: Vishal Mega Mart, Biocon, TCS, Mastek, HCL Tech, ICICI Bank, Tanla Platforms, Zee Entertainment, IndiaMART in focus on 17 June', 'Reliance Power stock hits 5% lower circuit on profit booking, extends losses to 17% in 4 sessions after rallying 70% in 1 month', ""Crude oil prices soar following Trump's comment on Israel-Iran tensions; HPCL, BPCL, IOC shares shrug off fears"", 'Clean energy IPO rush this fiscal, firms line up offers worth Rs 25,000 crore', 'Ajanta Pharma Promoter Pledges 2.6 Lakh Shares for Lender Change', 'YES BANK Gets ?78 Cr from Trust in Security Receipts Portfolio', 'MSCI August rejig: Swiggy, Mazagon Dock among likely additions, $850 million inflows seen', ""Solar Industries India stock hits 52-week high on NSE, up 0.63% in today's trade"", ""Max Healthcare Shares Reach 52-Week High in Today's Session"", 'Solar Industries India Stock Hits All-Time High of Rs 17,149 on NSE, Gains 0.85% Today', ""Mazagon Dock Shipbuilders Shares Surge by 2.10% in Today's Trading Session"", 'Buy Jindal Stainless; target of Rs 810: Motilal Oswal', ""Hindustan Zinc Shares Decline by 2.31% in Today's Trading Session"", 'Indian telcos must monetise 5G first, even as 6G research gains momentum: GSMA chief', ""Gland Pharma Shares Surge 2.25% in Today's Trading Session"", ""Vedanta likely to sell Hindustan Zinc's shares worth up to Rs 7,500 crore via block deals: CNBC-TV18"", 'Hindustan Zinc to set up integrated zinc metal complex at Rajasthan with capex of Rs 12k crore, shares fall 5%', 'Mazagon Dock, BDL, other defence stocks rally up to 5% as Israel-Iran war enters 5th day: What lies ahead?', 'Buy AU Small Finance Bank; target of Rs 900: Sharekhan']",-124.44999999999709,0,9,UP,1
2025-06-16,24732.35,24967.1,24703.6,24946.5,305813047.0,23857.15,2025-06-16,"['Sensex surges over 700 pts, Nifty above 24,950: Positive global cues among key factors behind market rise', 'Nifty IT index tops the chart after gaining Rs 1.16 lakh crore in value in nine sessions with eight up days', ""Oil and Natural Gas Corp Shares Rise 2.06% in Today's Trading Session"", 'BDL, Mazagon Dock shares drop 2% as high valuations put pressure on defence stocks post- short-term rally', 'Asian Paints block deal: 85 lakh shares worth Rs 1,876 crore change hands', 'Iran-Israel conflict: No disruption to oil supply yet but OMCs face higher shipping costs', ""Sun Pharma shares sink following eight observations from US FDA, UBS maintains 'buy' call"", 'Stocks to Watch Today: ITC, Bajaj Finance, Sun Pharmaceutical, Syngene, Natco Pharma, Vedanta, Sacheerome in focus on 16 June', 'HPCL, BPCL, IOC shares gain up to 2% as Brent crude drops below $74 per barrel', ""Cipla share price rises 2.09% in today's trade"", 'Bajaj Finance shares adjust to bonus and stock split: Why you should ignore the 90% plunge', ""OMCs' earnings may hold firm even as Israel-Iran conflict lifts crude prices: Brokerages"", 'Rising crude oil prices may pressure paints, tyre stocks amid escalating Israel-Iran conflict', ""Bajaj Holdings Shares Tumble 2.50% in Today's Session"", 'JSW Paints may have bought itself a lifeline with AkzoNobel India stake purchase', 'HDFC Bank shares gain as Jefferies retains lender as top pick, updates on HDB Financial listing', ""Adani Total Gas Shares Decline by 2.03% in Today's Trading Session"", ""Samvardhana Motherson International Shares Decline by 2.05% in Today's Trading Session"", 'Morgan Stanley turns constructive on chemicals, upgrades PI Industries, Navin Fluorine', 'Trade Spotlight: How should you trade SCI, Narayana Hrudayalaya, Manappuram Finance, Max Healthcare Institute, Sigachi Industries and others on June 16?', ""Cochin Shipyard share price falls over 2%, stock among top midcap losers in today's trading session"", ""Indus Towers Shares Rise by 2.04% in Today's Trading Session"", ""Cochin Shipyard Shares Rise by Over 2% in Today's Trading Session"", 'Lupin Inks Pact with Sino Universal Pharma for Tiotropium DPI in China Market', ""Mazagon Dock Shipbuilders Shares Decline by 2.10% in Today's Trading Session"", ""PB Fintech-Policybazaar Shares Decline 2.16% in Today's Trading Session"", 'Godrej Properties, Arkade Developers shares rise up to 5% on project updates']",214.15000000000146,1,4,UP,1
2025-06-13,24473.0,24754.35,24473.0,24718.6,318711364.0,24838.56,2025-06-13,"['Iran-Israel conflict: Crude surge, threat to shipping lanes keeping oil refiners on the edge', 'Black Friday: Sensex tumbles 600 pts, Nifty below 24,750; Middle East tensions among key factors behind market decline', 'Defence stocks surge as Israel-Iran war escalates; GRSE, BDL, BEL others jump up to 5%', 'Crude sensitive stocks plunge as oil prices surge after Israel attacks Iran; HPCL, Asian Paints, others down up to 4%', 'Adani Ports, other Adani stocks plunge up to 3%: Here are 4 reasons behind the downturn', 'Titan Co. Details June 2025 Investor Meeting Schedule', ""Dr. Reddy's Laboratories Shares Decline Amid High Trading Volume"", 'Bank Nifty crashes 1.2% as Israel strikes Iran; AU SFB, Kotak Mahindra Bank, others fall up to 2.1%', ""Power Grid Corporation shares decline over 1% in today's session"", 'Trade Spotlight: How should you trade Ajanta Pharma, Hyundai Motor India, Max Healthcare Institute, Nelcast, Cera Sanitaryware and others on June 13?', ""Moody's upgrades Yes Bank's rating to Ba2 from Ba3; changes outlook to stable"", 'Vedanta to consider first interim dividend for FY26 on June 18', 'RBI gives Yes Bank CEO Prashant Kumar a 6-month extension', 'Alkem vs Allchem: Pharma players in a legal tussle over who owns the name']",245.59999999999854,1,-11,DOWN,0
2025-06-12,25164.45,25196.2,24825.9,24888.2,328310748.0,29573.27,2025-06-12,"['Nifty Pharma sole sectoral gainer as investors await clarity on Trump tariffs; Ajanta Pharma, Ipca Labs lead gains', 'Asian Paints shares jump 2% after equity worth Rs 7,703 crore changes hands in large block deal', 'Reliance Industries sells 3.5 crore shares of Asian Paints at Rs 2,201 apiece', 'NTPC Unit Adds 660 MW; Group Capacity Reaches 81,368 MW', 'Stocks to Watch today: NTPC, Asian Paints, Torrent Power, Jubilant Foodworks in focus on June 13', ""Sun Pharmaceutical Industries Shares Rise by 2.13% in Today's Trading"", ""Ahmedabad plane crash impact: Hotel, online ticket-booking firms' stocks fall up to 4%"", 'Indian Oil to set up new POL terminal at Andaman & Nicobar amid rising fuel demand', 'IndiGo, SpiceJet shares sharply drop after Air India flight crashes near Ahmedabad airport', 'Persistent Systems, Infosys, other IT shares drop up to 2% as trade, geopolitical tensions weigh', 'Shriram Finance shares experience high volume trading, decline by 1.23%', 'Trent Ltd Sets July 12 for 73rd AGM, E-voting Details Announced', 'HDFC Bank stock trades lower amid high volumes', 'FMCG index extends losses to 2nd day after multi-session rally; Dabur, Hindustan Unilever, others drop up to 3%', 'Stocks to Watch Today: Zydus Lifesciences, CE Info Systems Nazara Tech, Sterlite Technologies, HG Infra, Hindustan Copper, Angel One in focus on 12 June', 'Trade Spotlight: How should you trade CG Power Industrial, Ashok Leyland, HCL Technologies, BPCL, Biocon, Lupin, GAIL and others on June 12?', ""Mankind Pharma Shares Rise 2.24% in Today's Trading Amid Very Bearish Sentiment"", ""Max Healthcare Institute shares rise 2.02% in today's trading"", ""Monsoon causes 'minor damages' to NHPC's Subansiri hydro project; commissioning delayed further"", 'Max Healthcare Institute Shares Surge 2.36% Amid High Trading Volume', ""Ajanta Pharma shares rise by 2.21% in today's session"", 'Cohance Life Standalone March 2025 Net Sales at Rs 330.17 crore, up 35.58% Y-o-Y', 'TITAGARH Standalone March 2025 Net Sales at Rs 1,003.64 crore, down 4.63% Y-o-Y', 'Zydus Lifesciences shares gain after USFDA issues EIR to Ankleshwar facility', 'Defence shares fall for 4th time in 5 sessions amid profit booking; Mazagon Dock, GRSE, others fall up to 3%', 'Cochin Shipyard shares rise 2.05% amid bullish market sentiment', 'Alkem Lab Standalone March 2025 Net Sales at Rs 2,044.94 crore, down 13.55% Y-o-Y', 'Small, midcap indices fall for second day as profit booking continues: What lies ahead?', ""Mazagon Dock Shipbuilders stock declines 2% during today's session"", 'DLF set to launch luxury project Privana North in Gurugram amid high interest from HNIs, NRIs', ""Paytm shares crash 7.51%: One 97 Communications stock among top midcap losers in today's session""]",-276.25,0,-1,DOWN,0
2025-06-11,25134.15,25222.4,25081.3,25141.4,301245273.0,25871.18,2025-06-11,"[""Sensex soars 450 pts from day's low, Nifty above 25,200: US-China trade talks optimism, other key factors behind market rise"", ""Indian Oil Corporation shares rise by 2.12% in today's session"", 'RIL shares hit 8-month high, BPCL, HPCL, Oil India jump up to 4% on multiple triggers', ""Tech Mahindra shares rise by 2.1% in today's session"", 'Eternal shares gain 1%, snap two-day losing streak after 61 lakh shares exchange hands in Rs 156-crore block deal', 'Rapido food delivery foray: New entrants been unsuccessful; expect minimal impact on Zomato, Swiggy duopoly, say analysts', 'Jio BlackRock Investment Advisers receives SEBI nod to launch advisory business', 'GRSE, BDL, Mazagon Dock fall up to 5% amid profit-booking; Nifty defence among top sectoral losers', ""Vodafone Idea shares rise by 2.01% in today's session"", 'Small and midcap indices snap multi-session gaining streak as stocks fall on profit booking', 'Hindustan Zinc announces Rs 10 interim dividend for FY26; shares tumble 3%', 'IREDA raises Rs 2,006 crore from QIP, LIC picks 50% shares at Rs 1,003 crore', 'Stocks to Watch Today: Aditya Birla Capital, Sonata Software, Wipro, Kaynes Technology, CreditAccess Grameen, Reliance Infrastructure in focus on 11 June']",7.25,1,10,UP,1
2025-06-10,25196.05,25199.3,25055.45,25104.25,307323471.0,28813.93,2025-06-10,"['Trade Spotlight: How should you trade Ramco Cements, Mphasis, CRISIL, Prism Johnson, NIIT, Jindal Steel, BHEL and others on June 11?', ""Hindustan Aeronautics Shares Rise by 2.22% in Today's Trading"", 'UltraTech Cement, Grasim Industries rally up to 4% as Morgan Stanley remains bullish', 'Coforge, Mphasis, other IT shares rise up to 4% on optimism over US-China trade talks', 'Trade Spotlight: How should you trade Oracle Financial, Praj Industries, Bank of India, Trent, NMDC, Zensar Technologies and others on June 10?', 'Grasim Industries Shares Surge 4.55% Amid High Volume Trading', ""Swiggy, Eternal shares fall for 2nd day amid jitters over Rapido's potential foray into food delivery"", 'DMart shares crack 4% following Rs 634 crore block deal', 'HDFC Bank cuts interest rates on select FD, savings accounts post-RBI rate cut: Check the latest rates here', ""SJVN shares rise 2.16% in today's session"", 'Hindustan Zinc looking at rare earth opportunity; mining auction process needs reform, says CEO', ""Deepak Fertilisers' Gujarat Project Cost Up 1.68% to ?1,982.79 Cr"", 'RailTel board to meet on June 15 to mull FY25 final dividend', 'Balaji Amines Standalone March 2025 Net Sales at Rs 321.56 crore, down 12.42% Y-o-Y', 'Jindal Stainless Shares Surge 1.36% Amid High Trading Volumes', 'Accumulate Balaji Amines; target of Rs 1612: Deven Choksey', 'HDFC AMC, other AMC stocks see profit booking post-May AMFI data', 'Real estate stocks fall for 2nd day amid profit booking; Sobha, Macrotech Developers, others tumble up to 2.5%']",-91.79999999999927,0,11,UP,1
2025-06-09,25160.1,25160.1,25077.15,25103.2,279219989.0,25606.21,2025-06-09,"['Stocks to Watch Today: Asian Paints, Infosys, Garden Reach, GHV Infra Projects, MCX, Bharat Electronics, Afcons Infra, UPL, Hindustan Copper in focus on 9 June', ""PSU Bank index jumps 2% amid RBI's liquidity boost; BoI, BoM, Indian Bank rise up to 4%"", 'Trade Spotlight: How should you trade Persistent Systems, Glenmark Pharma, Eternal, Jindal Stainless, L&T Finance, United Spirits and others on June 9?', 'Jio BlackRock Asset Management announces executive leadership team, offers exclusive early access on website', ""Bank Nifty rallies to record high of 57,000 as RBI's CRR, repo rate cuts boost optimism"", 'Rapido sets sight on food deliveries at lower commission, sending shares of Swiggy, Eternal lower', 'Zomato introduces long-distance fee, rider assurance plan for restaurants to boost order margins', 'Small, midcap indices jump over 1%, outperform benchmarks: Here are the top gainers', 'Data Patterns, Cochin Shipyard, Zen Technologies shares see profit booking after tearaway rally in last one month', 'Buy Aarti Industries; target of Rs 550: Sharekhan', ""NMDC Shares Rise by 2.01% in Today's Session"", 'Hindustan Copper shares gain on MoU with RITES to strengthen supply chain', ""Voltas Shares Rise by 2.04% in Today's Trading Session"", ""Realty stocks in red amid profit booking after massive gains following RBI's jumbo rate cut""]",-56.89999999999782,0,10,UP,1
2025-06-06,24748.7,25029.5,24671.45,25003.05,335581057.0,30041.71,2025-06-06,"['Bajaj Finserv block deal: Around 2.9 crore shares worth Rs 5,506 crore exchanged', 'BEL and Tata Electronics to co-develop indigenous semiconductor solutions', ""JSW Steel, Tata Steel, other metal stocks surge up to 4% after RBI's surprise 50 bps rate cut"", ""RBI delivers 100 bps cut in CRR: 'This infusion of liquidity is a timely move,' say market experts"", 'Experts pitch 14 rate-sensitive stocks after RBI surprises with larger repo cut, CRR action', 'Bajaj Finance, SBI Cards, other FinNifty shares rally up to 4% as RBI Guv says stress in unsecured loans, credit card segments has abated', ""Tata Steel Shares Fall More Than 2% During Today's Trading Session"", 'Stocks to Watch Today: IREDA, Bajaj Finserv, Ashoka Buildcon, Praj Industries, JSW Energy, Coal India, Imagicaaworld Entertainment, 3B Films in focus on 6 June', 'Eternal, Swiggy together add over Rs 30,000 crore in market cap this week amid headwinds at Zepto', 'ABB India Shares Surge 2.06% Amid Positive Market Sentiment', ""Adani Power shares jump 2.21% in today's session"", 'Maruti Suzuki India Shares Rise by Over 2%', ""IndusInd Bank shares rise 4% post-RBI officials' comments on the lender"", 'Indraprastha Gas says not looking at CNG price hikes for now, but closely watching international prices', 'Buy Punjab National Bank; target of Rs 126: Geojit Financial Services', 'Deutsche Bank entities cut Yes Bank stake by 2.62% via encumbrance release', 'Hindustan Zinc shares rise 3% as silver crosses Rs 1.05 lakh per kg mark for the first time', ""Hindustan Zinc Shares Rise by 2.46% in Today's Session"", 'Cochin Shipyard Shares Surge 5.63% Amid High Trading Volume', ""Abbott India Shares Hit All-Time High on BSE During Today's Session"", 'Azad Engineering shares crack 8% as stock worth Rs 730 crore exchanged in block deal', ""Rail Vikas Nigam Shares Fall 2% in Today's Trading Session"", 'DLF Shares Surge 2.60% Amidst Bullish Market Sentiment', 'Buy KPR Mill; target of Rs 1287: Sharekhan', ""Nifty Realty top sectoral gainer on RBI's steep rate cut; DLF, Godrej Properties, other real estate shares rally up to 6%""]",254.34999999999854,1,17,UP,1
2025-06-05,24691.2,24899.85,24613.1,24750.9,388405978.0,30186.46,2025-06-05,"['Bharat Electronics shares hit record high on Rs 2,323-crore order wins from Mazagon Dock, GRSE', ""MRF Shares Rise 2.01% During Today's Trading Session"", 'Stocks to Watch Today: NTPC Green, Diamond Power Infra, Newgen Software, Indosolar, Gland Pharma, Hindustan Aeronautics in focus on 5 June', ""Adani Ports and Special Economic Zone Shares Rise by 2.06% in Today's Trading"", 'Tarsons Product Standalone March 2025 Net Sales at Rs 93.04 crore, up 7.4% Y-o-Y', 'Bajaj Finserv promoter entities eyeing part stake sale, launch Rs 4,750-cr block deal with upsize option', 'Smallcap stocks rally up to 12%, index extends gains for fourth day: Here are the top gainers', ""Dr Reddy's, Laurus Labs, other pharma stocks jump up to 3% amid bullish brokerage calls, other triggers"", 'Eternal shares jump 5.5%, extend gains to 9% in two days: Here are the triggers', 'Sensex surges 800 pts, Nifty above 24,850: Rate-cut optimism, other factors behind market rise', ""LIC Acquires Over 2% Equity Stake in Dr Reddy's via Open Market, Boosts Total Shareholding to 8.216%"", 'Deepak Nitrite Standalone March 2025 Net Sales at Rs 654.47 crore, down 2.49% Y-o-Y', 'Hindustan Zinc shares surge 6% as silver hits fresh all-time high of Rs 1.04 lakh per kg', 'Cochin Shipyard, FirstCry, Awfis shares rally up to 12% amid strong jump in trading volumes', 'Trade Spotlight: How should you trade DLF, Info Edge, Fortis Healthcare, L&T Finance, Hindustan Zinc, Power Grid Corporation and others on June 6?', 'Samvardhana Motherson International Shares Rise by 2.06%', 'Alkem Lab Consolidated March 2025 Net Sales at Rs 3,143.75 crore, up 7.08% Y-o-Y', 'Angel One shares rise 4% amid jump in client base, BSE hits fresh 52-week high as other capital market stocks rally too', 'Realty shares surge up to 6% on RBI rate cut optimism; Sobha, DLF lead gains']",59.70000000000073,1,43,UP,1
2025-06-04,24560.45,24644.25,24530.45,24620.2,280862575.0,21907.07,2025-06-04,"['Trade Spotlight: How should you trade Oberoi Realty, LIC Housing, RCF, Signature Global, Valor Estate, Brigade Enterprises and others on June 4?', 'Buy Adani Ports and SEZ; target of Rs 1700: Motilal Oswal', 'Adani Ports and Special Economic Zone sees surge in traded volume, share price up', 'Bajaj Auto Shares Experience Volume Surge, Trading at Rs 8,582.50', 'Buy Apollo Hospitals; target of Rs 8050: Motilal Oswal', 'Tech Mahindra Shares Rise by 1.22%, Experience Increased Trading Volume Today', 'Buy Bharat Electronics; target of Rs 441: Geojit Financial Services', 'Defence stocks GRSE, Cochin Shipyard, others rise for a third day as Op Sindoor ruboff extends on orderbook hopes', ""Trent share price declines by 0.86% in today's session"", 'Sensex rises over 250 points, Nifty above 24,600: Positive global cues among key factors behind market rise', 'Buy Shriram Finance; target of Rs 800: Motilal Oswal', 'UltraTech Cement Shares Experience Slight Dip Amid High Trading Volume', 'Nifty Smallcap 100 rises for a third day to add Rs 17,000 crore to market value this week', ""Tata Steel volume surges, share price edges up 0.22% in today's session"", ""Cipla shares gain in today's trading session"", 'HDB Financial Services unlisted shares gain 30% in one month ahead of SEBI nod for IPO', 'Stocks to Watch Today: Wipro, HDFC Bank, Alkem Labs, Aditya Birla Fashion, Indegene, Tata Technologies, Servotech, Scoda Tubes in focus on 4 June', 'Maruti Suzuki shares rise as carmaker expands solar power capacity at Kharkhoda, Manesar units', ""Dr Reddys Laboratories Shares Rise in Today's Trading Session"", ""Eternal Shares Climb 0.74%, Experience Surge in Trading Volume in Today's Session"", ""Hindustan Zinc shares fall 2.26%, stock among top Midcap losers in today's session"", 'Alkem Laboratories shares sink as 1.4% stake offloaded in block deal, promotor likely seller', 'Block deal fever on D-Street: Shares of Alkem, ABFRL, Tata Tech, Indegene worth Rs 3,480 crore in focus', 'Cochin Shipyard shares surge 5.55% amid high volume', 'Cohance Life Consolidated March 2025 Net Sales at Rs 402.02 crore, up 58.94% Y-o-Y', ""Samvardhana Motherson International shares rise 2.22% in today's session"", 'Railway stocks pull all stops: Ircon, RailTel, RVNL, others rally up to 12% on capex push', 'Lloyds Metals and Energy stock gains over 2.5%, hits 52-week high on BSE today', ""Ajanta Pharma Shares Rise 2.06% in Today's Session"", 'MOTHERSON Consolidated March 2025 Net Sales at Rs 29,316.83 crore, up 8.35% Y-o-Y', ""Cochin Shipyard shares rise 2.41% in today's session"", ""PB Fintech shares rise 2.13% in today's trade"", 'Buy RBL Bank; target of Rs 250: Emkay Global Financial', 'Trade Spotlight: How should you trade JSW Infrastructure, Dabur, RITES, APL Apollo Tubes, Container Corporation, PB Fintech and others on June 5?']",59.75,1,44,UP,1
2025-06-03,24786.3,24845.1,24502.15,24542.5,349288937.0,28906.4,2025-06-03,"[""Cipla Shares Fall in Today's Trading Session Amid High Volume Activity"", 'Sensex down 700 pts, Nifty nears 24,500: Weak global cues, 9 other factors behind market decline', 'BPCL, Indigo Paints, Apollo Tyres, other crude-sensitive stocks fall up to 2% as oil prices climb', 'Adani Group stocks decline up to 2.5% on report US probing alleged links to Iranian LPG', 'Defence shares extend gains for 2nd day amid rising geopolitical tensions; Cochin Shipyard, BEML, others rally up to 5%', 'Trade Spotlight: How should you trade PNB, Swiggy, Bank of India, Adani Ports, CDSL, Canara Bank, NBCC, Bharti Airtel and others on June 3?', 'MRF reclaims title as India\x92s most expensive stock, Elcid Investments shares step aside', 'Tech Mahindra Shares Trade Lower Today Amid High Volume', 'Bajaj Auto Consolidated March 2025 Net Sales at Rs 12,646.32 crore, up 9.45% Y-o-Y', 'Apollo Hospitals Enterprises Shares Fall 1.1% Today Amid High Volumes', ""UltraTech Cement Shares Decline Amid High Trading Volume in Today's Session"", 'Tarsons Product Consolidated March 2025 Net Sales at Rs 112.69 crore, up 6.59% Y-o-Y', 'Adani Ports and Special Economic Zone shares fall about 2% amid high traded volume today', 'Adani denies DOJ probe over Iranian LPG shipments: How are India\x92s energy relations with Tehran?', ""Coal India Shares Fall Over 1.2% Amid High Trading Volume in Today's Session"", ""Maruti Suzuki India shares decline in today's session amid high traded volume"", ""'Black swans and gray rhinos': Nestle India's Suresh Narayanan recalls Maggi crisis among 'greatest challenges' in last letter to shareholders"", 'Bosch Consolidated March 2025 Net Sales at Rs 4,910.60 crore, up 16% Y-o-Y', 'Bajaj Holdings Consolidated March 2025 Net Sales at Rs 145.26 crore, down 88.01% Y-o-Y', 'Stocks to Watch Today: HCL Technologies, Zinka Logistics, Biocon, Torrent Power, Jindal Stainless, Frontier Springs, Prostarm Info Systems in focus on 3 June', 'JSW Steel Consolidated March 2025 Net Sales at Rs 44,819.00 crore, down 3.13% Y-o-Y', 'Sell Vodafone Idea; target of Rs 6.5: Motilal Oswal', 'Gujarat Fluoro Consolidated March 2025 Net Sales at Rs 1,225.00 crore, up 8.12% Y-o-Y', 'Sebi to soon decide on lenient delisting norms for PSUs with high promoter holding', 'Balaji Amines Consolidated March 2025 Net Sales at Rs 352.73 crore, down 14.79% Y-o-Y', 'Block trades power cash market turnover to seven-month high', 'Yes Bank board gives nod to raising Rs 16,000 crore via mix of equity, debt', 'Buy Samvardhana Motherson; target of Rs 175: Motilal Oswal', 'NMDC shifts toward Platts-like index to streamline pricing', 'Buy NMDC; target of Rs 83: Motilal Oswal', 'Yes Bank shares tumble 9% on SMBC clarification; likely fundraising announcement in focus', ""Zydus Lifesciences in licensing deal with America's Agenus for cancer therapy"", 'Hold Vodafone Idea; target of Rs 7: ICICI Securities', 'Deepak Nitrite Consolidated March 2025 Net Sales at Rs 2,179.69 crore, up 2.52% Y-o-Y', 'Telecom minister Scindia rules out any more govt relief for Voda Idea: Report', 'Lux Industries Consolidated March 2025 Net Sales at Rs 817.69 crore, up 15.57% Y-o-Y', 'Realty index extends gains for 2nd day on rate cut hopes; Sobha, Godrej Properties, others surge up to 6%']",-243.79999999999927,0,25,UP,1
